05:42:47 | INFO     | log | ====== WebDriver manager ======
05:42:49 | INFO     | log | Driver has been saved in cache [/home/runner/.wdm/drivers/chromedriver/linux64/148.0.7778.167]
05:42:49 | DEBUG    | _binary_paths | Skipping Selenium Manager; path to chrome driver specified in Service class: /home/runner/.wdm/drivers/chromedriver/linux64/148.0.7778.167/chromedriver-linux64/chromedriver
05:42:49 | DEBUG    | _start_process | Started executable: `/home/runner/.wdm/drivers/chromedriver/linux64/148.0.7778.167/chromedriver-linux64/chromedriver` in a child process with pid: 2632 using 0 to output -3
05:42:49 | DEBUG    | execute | POST http://localhost:58703/session {'capabilities': {'firstMatch': [{}], 'alwaysMatch': {'browserName': 'chrome', 'pageLoadStrategy': <PageLoadStrategy.normal: 'normal'>, 'goog:chromeOptions': {'extensions': [], 'args': ['--headless=new', '--no-sandbox', '--disable-dev-shm-usage', '--disable-gpu', '--window-size=1920,1080', '--disable-extensions']}}}}
05:42:49 | DEBUG    | _new_conn | Starting new HTTP connection (1): localhost:58703
05:42:54 | DEBUG    | _make_request | http://localhost:58703 "POST /session HTTP/1.1" 200 0
05:42:54 | DEBUG    | _request | Remote response: status=200 | data={"value":{"capabilities":{"acceptInsecureCerts":false,"browserName":"chrome","browserVersion":"148.0.7778.167","chrome":{"chromedriverVersion":"148.0.7778.167 (65db666ac2cf205fcc36db8bb5b9cd87f94808ac-refs/branch-heads/7778@{#2783})","userDataDir":"/tmp/org.chromium.Chromium.scoped_dir.hNpQc8"},"fedcm:accounts":true,"goog:chromeOptions":{"debuggerAddress":"localhost:42635"},"goog:processID":2638,"networkConnectionEnabled":false,"pageLoadStrategy":"normal","platformName":"linux","proxy":{},"setWindowRect":true,"strictFileInteractability":false,"timeouts":{"implicit":0,"pageLoad":300000,"script":30000},"unhandledPromptBehavior":"dismiss and notify","webauthn:extension:credBlob":true,"webauthn:extension:largeBlob":true,"webauthn:extension:minPinLength":true,"webauthn:extension:prf":true,"webauthn:virtualAuthenticators":true},"sessionId":"2560d7aa291fd85ceb14c93aa590e67e"}} | headers=HTTPHeaderDict({'Content-Length': '882', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:54 | DEBUG    | _request | Finished Request
05:42:54 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/timeouts {'implicit': 0}
05:42:54 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/timeouts HTTP/1.1" 200 0
05:42:54 | DEBUG    | _request | Remote response: status=200 | data={"value":null} | headers=HTTPHeaderDict({'Content-Length': '14', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:54 | DEBUG    | _request | Finished Request
05:42:54 | DEBUG    | open | Navigating to https://the-internet.herokuapp.com/login
05:42:54 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/url {'url': 'https://the-internet.herokuapp.com/login'}
05:42:54 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/url HTTP/1.1" 200 0
05:42:54 | DEBUG    | _request | Remote response: status=200 | data={"value":null} | headers=HTTPHeaderDict({'Content-Length': '14', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:54 | DEBUG    | _request | Finished Request
05:42:54 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/element {'using': 'css selector', 'value': '[id="username"]'}
05:42:54 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/element HTTP/1.1" 200 0
05:42:54 | DEBUG    | _request | Remote response: status=200 | data={"value":{"element-6066-11e4-a52e-4f735466cecf":"f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.4"}} | headers=HTTPHeaderDict({'Content-Length': '125', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:54 | DEBUG    | _request | Finished Request
05:42:54 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/execute/sync {'script': '/* isDisplayed */return (function(){return (function(){/*\n\n Copyright The Closure Library Authors.\n ...', 'args': [{'element-6066-11e4-a52e-4f735466cecf': 'f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.4'}]}
05:42:54 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/execute/sync HTTP/1.1" 200 0
05:42:54 | DEBUG    | _request | Remote response: status=200 | data={"value":true} | headers=HTTPHeaderDict({'Content-Length': '14', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:54 | DEBUG    | _request | Finished Request
05:42:54 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.4/clear {}
05:42:54 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.4/clear HTTP/1.1" 200 0
05:42:54 | DEBUG    | _request | Remote response: status=200 | data={"value":null} | headers=HTTPHeaderDict({'Content-Length': '14', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:54 | DEBUG    | _request | Finished Request
05:42:54 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.4/value {'text': 'tomsmith', 'value': ['t', 'o', 'm', 's', 'm', 'i', 't', 'h']}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.4/value HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":null} | headers=HTTPHeaderDict({'Content-Length': '14', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
05:42:55 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/element {'using': 'css selector', 'value': '[id="password"]'}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/element HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":{"element-6066-11e4-a52e-4f735466cecf":"f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.5"}} | headers=HTTPHeaderDict({'Content-Length': '125', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
05:42:55 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/execute/sync {'script': '/* isDisplayed */return (function(){return (function(){/*\n\n Copyright The Closure Library Authors.\n ...', 'args': [{'element-6066-11e4-a52e-4f735466cecf': 'f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.5'}]}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/execute/sync HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":true} | headers=HTTPHeaderDict({'Content-Length': '14', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
05:42:55 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.5/clear {}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.5/clear HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":null} | headers=HTTPHeaderDict({'Content-Length': '14', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
05:42:55 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.5/value {'text': 'SuperSecretPassword!', 'value': ['S', 'u', 'p', 'e', 'r', 'S', 'e', 'c', 'r', 'e', 't', 'P', 'a', 's', 's', 'w', 'o', 'r', 'd', '!']}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.5/value HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":null} | headers=HTTPHeaderDict({'Content-Length': '14', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
05:42:55 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/element {'using': 'css selector', 'value': "button[type='submit']"}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/element HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":{"element-6066-11e4-a52e-4f735466cecf":"f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.6"}} | headers=HTTPHeaderDict({'Content-Length': '125', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
05:42:55 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/execute/sync {'script': '/* isDisplayed */return (function(){return (function(){/*\n\n Copyright The Closure Library Authors.\n ...', 'args': [{'element-6066-11e4-a52e-4f735466cecf': 'f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.6'}]}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/execute/sync HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":true} | headers=HTTPHeaderDict({'Content-Length': '14', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
05:42:55 | DEBUG    | execute | GET http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.6/enabled {}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "GET /session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.6/enabled HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":true} | headers=HTTPHeaderDict({'Content-Length': '14', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
05:42:55 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.6/click {}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.BE6754ABB9FBF0639386D7015394EBBB.e.6/click HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":null} | headers=HTTPHeaderDict({'Content-Length': '14', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
05:42:55 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/element {'using': 'css selector', 'value': '[id="flash"]'}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/element HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":{"element-6066-11e4-a52e-4f735466cecf":"f.7DE2F8C3C6A00E887112372A6FD1A312.d.789396D71110AB99B4BBF1123DDD94E8.e.14"}} | headers=HTTPHeaderDict({'Content-Length': '126', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
05:42:55 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/execute/sync {'script': '/* isDisplayed */return (function(){return (function(){/*\n\n Copyright The Closure Library Authors.\n ...', 'args': [{'element-6066-11e4-a52e-4f735466cecf': 'f.7DE2F8C3C6A00E887112372A6FD1A312.d.789396D71110AB99B4BBF1123DDD94E8.e.14'}]}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/execute/sync HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":true} | headers=HTTPHeaderDict({'Content-Length': '14', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
05:42:55 | DEBUG    | execute | GET http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.789396D71110AB99B4BBF1123DDD94E8.e.14/text {}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "GET /session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.789396D71110AB99B4BBF1123DDD94E8.e.14/text HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":"You logged into a secure area!\n×"} | headers=HTTPHeaderDict({'Content-Length': '46', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
05:42:55 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/element {'using': 'css selector', 'value': '[id="flash"]'}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/element HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":{"element-6066-11e4-a52e-4f735466cecf":"f.7DE2F8C3C6A00E887112372A6FD1A312.d.789396D71110AB99B4BBF1123DDD94E8.e.14"}} | headers=HTTPHeaderDict({'Content-Length': '126', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
05:42:55 | DEBUG    | execute | POST http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/execute/sync {'script': '/* isDisplayed */return (function(){return (function(){/*\n\n Copyright The Closure Library Authors.\n ...', 'args': [{'element-6066-11e4-a52e-4f735466cecf': 'f.7DE2F8C3C6A00E887112372A6FD1A312.d.789396D71110AB99B4BBF1123DDD94E8.e.14'}]}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "POST /session/2560d7aa291fd85ceb14c93aa590e67e/execute/sync HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":true} | headers=HTTPHeaderDict({'Content-Length': '14', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
05:42:55 | DEBUG    | execute | GET http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.789396D71110AB99B4BBF1123DDD94E8.e.14/text {}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "GET /session/2560d7aa291fd85ceb14c93aa590e67e/element/f.7DE2F8C3C6A00E887112372A6FD1A312.d.789396D71110AB99B4BBF1123DDD94E8.e.14/text HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":"You logged into a secure area!\n×"} | headers=HTTPHeaderDict({'Content-Length': '46', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
05:42:55 | DEBUG    | execute | DELETE http://localhost:58703/session/2560d7aa291fd85ceb14c93aa590e67e {}
05:42:55 | DEBUG    | _make_request | http://localhost:58703 "DELETE /session/2560d7aa291fd85ceb14c93aa590e67e HTTP/1.1" 200 0
05:42:55 | DEBUG    | _request | Remote response: status=200 | data={"value":null} | headers=HTTPHeaderDict({'Content-Length': '14', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
05:42:55 | DEBUG    | _request | Finished Request
